lam    median_flux   err    ngals
      3435.00  0.000154359  0.000114121      468.000
      3435.50  0.000322120  0.000110161      468.000
      3436.00  0.000146351  8.89908e-05      468.000
      3436.50  0.000150572  7.20869e-05      469.000
      3437.00  0.000136607  9.76658e-05      469.000
      3437.50  7.96655e-05  8.50577e-05      469.000
      3438.00  0.000239835  7.95062e-05      470.000
      3438.50  0.000260865  9.68898e-05      470.000
      3439.00  0.000183101  0.000121531      470.000
      3439.50  0.000329058  0.000132471      470.000
      3440.00  0.000174691  0.000115448      471.000
      3440.50  0.000223160  0.000110083      472.000
      3441.00  7.99421e-05  0.000120654      472.000
      3441.50 -6.14401e-05  0.000100133      472.000
      3442.00 -2.74254e-05  0.000123059      472.000
      3442.50  0.000196235  0.000127859      472.000
      3443.00  0.000150517  0.000131152      472.000
      3443.50  5.88166e-05  0.000133312      472.000
      3444.00  6.02246e-05  9.10782e-05      472.000
      3444.50 -4.70764e-05  0.000121827      472.000
      3445.00 -2.49046e-05  8.54480e-05      472.000
      3445.50  3.72467e-05  0.000116031      472.000
      3446.00  0.000121868  0.000120901      472.000
      3446.50  9.34378e-05  8.41167e-05      473.000
      3447.00  0.000232056  0.000110413      473.000
      3447.50  0.000296946  0.000113194      473.000
      3448.00  0.000403077  0.000110447      473.000
      3448.50  0.000447858  0.000139531      473.000
      3449.00  0.000180060  0.000126027      474.000
      3449.50  0.000221097  0.000125493      475.000
      3450.00  0.000239288  0.000121706      475.000
      3450.50  0.000198398  0.000108252      475.000
      3451.00  0.000207159  0.000120028      475.000
      3451.50  0.000165293  9.33609e-05      475.000
      3452.00  0.000435526  0.000134355      475.000
      3452.50  0.000468568  0.000108743      475.000
      3453.00  0.000235688  0.000104583      476.000
      3453.50  0.000148863  8.75239e-05      476.000
      3454.00  0.000215995  9.84513e-05      476.000
      3454.50  0.000146101  0.000119020      476.000
      3455.00  0.000408008  0.000110887      476.000
      3455.50  0.000419928  0.000107791      476.000
      3456.00  0.000289965  0.000116733      477.000
      3456.50  0.000388623  0.000103234      477.000
      3457.00  0.000157802  0.000113541      477.000
      3457.50  0.000121771  0.000136856      477.000
      3458.00  0.000208626  9.32746e-05      477.000
      3458.50  0.000122665  0.000106071      478.000
      3459.00  2.69393e-05  0.000102347      478.000
      3459.50  0.000238096  6.50914e-05      478.000
      3460.00  0.000296929  0.000111277      478.000
      3460.50  0.000324845  0.000108859      479.000
      3461.00  2.36338e-05  8.94832e-05      479.000
      3461.50      0.00000  7.50266e-05      479.000
      3462.00  0.000212153  0.000137145      479.000
      3462.50  0.000293251  0.000100525      480.000
      3463.00  9.10979e-05  8.73928e-05      480.000
      3463.50  0.000151247  0.000109468      480.000
      3464.00  0.000145824  0.000101350      480.000
      3464.50  0.000120280  9.66200e-05      480.000
      3465.00  0.000139293  8.43155e-05      480.000
      3465.50  0.000283014  0.000111176      480.000
      3466.00  0.000361109  9.57210e-05      480.000
      3466.50  0.000112746  9.34038e-05      480.000
      3467.00  0.000128019  0.000113155      480.000
      3467.50  7.18304e-06  9.38947e-05      480.000
      3468.00  0.000221853  0.000101635      480.000
      3468.50  0.000209573  0.000105090      480.000
      3469.00  0.000162716  8.42283e-05      481.000
      3469.50  0.000231947  0.000108813      481.000
      3470.00  0.000195221  8.28335e-05      482.000
      3470.50  0.000157308  0.000121056      482.000
      3471.00  0.000151520  8.05081e-05      482.000
      3471.50  0.000218976  0.000104459      482.000
      3472.00  0.000240264  0.000112784      482.000
      3472.50  0.000252058  8.74217e-05      483.000
      3473.00  0.000239590  0.000105175      483.000
      3473.50  0.000284310  0.000104812      483.000
      3474.00  0.000313085  9.41440e-05      483.000
      3474.50  0.000166368  0.000106183      483.000
      3475.00  5.14272e-05  8.80577e-05      483.000
      3475.50 -1.27233e-05  0.000106964      483.000
      3476.00  9.08610e-05  8.66771e-05      483.000
      3476.50  0.000211162  8.52929e-05      483.000
      3477.00  0.000140515  0.000110837      483.000
      3477.50 -9.42679e-05  0.000125581      483.000
      3478.00 -8.13947e-05  9.27450e-05      483.000
      3478.50  2.79725e-05  0.000144979      483.000
      3479.00  0.000115417  8.87734e-05      483.000
      3479.50  0.000153407  0.000140074      483.000
      3480.00  0.000230400  6.76858e-05      483.000
      3480.50  0.000186958  8.42791e-05      483.000
      3481.00  0.000274773  9.97536e-05      483.000
      3481.50  0.000273303  8.33688e-05      484.000
      3482.00  0.000312824  9.57080e-05      484.000
      3482.50  0.000212439  7.63517e-05      484.000
      3483.00  0.000338656  9.64719e-05      484.000
      3483.50  0.000256472  9.55007e-05      484.000
      3484.00  0.000172805  7.52129e-05      484.000
      3484.50  0.000147851  9.11338e-05      484.000
      3485.00  0.000164681  0.000102852      484.000
      3485.50  0.000280311  7.92578e-05      484.000
      3486.00  0.000118844  7.99795e-05      484.000
      3486.50  0.000110583  9.03116e-05      484.000
      3487.00  0.000296030  0.000107111      484.000
      3487.50  0.000320550  6.69971e-05      484.000
      3488.00  0.000272581  7.94210e-05      484.000
      3488.50  0.000150740  9.09951e-05      484.000
      3489.00  0.000244160  0.000109816      484.000
      3489.50  0.000206018  7.08516e-05      484.000
      3490.00  9.69413e-05  9.05946e-05      484.000
      3490.50  8.26758e-05  8.74411e-05      484.000
      3491.00  7.41282e-05  6.85752e-05      484.000
      3491.50  0.000134348  8.85729e-05      484.000
      3492.00  4.15797e-05  8.73193e-05      484.000
      3492.50  7.90728e-05  9.60555e-05      484.000
      3493.00  0.000160688  9.00749e-05      484.000
      3493.50  0.000149134  7.16059e-05      484.000
      3494.00  0.000194246  7.00330e-05      484.000
      3494.50  0.000157045  9.31041e-05      485.000
      3495.00  7.06085e-05  7.86039e-05      486.000
      3495.50  0.000145683  7.91482e-05      486.000
      3496.00 -1.26633e-06  0.000100777      486.000
      3496.50 -4.40372e-05  7.84931e-05      487.000
      3497.00 -2.21494e-05  0.000108594      487.000
      3497.50  9.87825e-05  7.48659e-05      487.000
      3498.00  0.000223241  6.87579e-05      487.000
      3498.50  0.000327835  7.68523e-05      487.000
      3499.00  0.000220067  7.98772e-05      488.000
      3499.50  0.000271057  8.29569e-05      488.000
      3500.00  0.000330649  0.000101613      488.000
      3500.50  0.000306291  9.09289e-05      488.000
      3501.00  0.000368158  0.000122238      488.000
      3501.50  0.000471768  9.87417e-05      488.000
      3502.00  0.000387345  0.000110464      488.000
      3502.50  0.000270034  6.68055e-05      488.000
      3503.00  0.000215446  6.90908e-05      488.000
      3503.50  0.000269153  8.82800e-05      488.000
      3504.00  0.000236065  9.93181e-05      488.000
      3504.50  0.000139655  6.95166e-05      488.000
      3505.00  8.39593e-05  9.42387e-05      488.000
      3505.50  0.000255346  9.30410e-05      489.000
      3506.00  0.000198187  9.72980e-05      489.000
      3506.50  0.000208824  5.00902e-05      489.000
      3507.00  0.000248809  7.43770e-05      489.000
      3507.50  0.000181241  5.11715e-05      490.000
      3508.00  5.77222e-05  5.13691e-05      490.000
      3508.50  4.73057e-05  6.47601e-05      490.000
      3509.00  0.000290014  6.99081e-05      490.000
      3509.50  0.000305043  6.92666e-05      490.000
      3510.00  0.000313267  6.36219e-05      490.000
      3510.50  0.000113615  7.90578e-05      490.000
      3511.00  0.000155140  7.34636e-05      490.000
      3511.50  0.000272468  7.21491e-05      490.000
      3512.00  0.000347007  6.47042e-05      490.000
      3512.50  0.000295560  0.000111678      491.000
      3513.00  0.000258358  8.93531e-05      491.000
      3513.50  0.000202347  7.27082e-05      492.000
      3514.00  0.000115786  8.57457e-05      492.000
      3514.50  7.66089e-05  7.01580e-05      492.000
      3515.00  0.000122937  8.00433e-05      492.000
      3515.50  0.000179199  0.000110349      492.000
      3516.00  0.000228556  9.51904e-05      492.000
      3516.50  0.000160487  7.93373e-05      493.000
      3517.00  9.53843e-05  9.00141e-05      493.000
      3517.50  0.000150770  8.05327e-05      493.000
      3518.00  0.000108112  7.02914e-05      493.000
      3518.50  0.000154175  8.48757e-05      493.000
      3519.00  0.000175928  8.36424e-05      493.000
      3519.50  0.000117666  8.36505e-05      493.000
      3520.00  0.000229125  8.02132e-05      493.000
      3520.50  0.000147990  8.30423e-05      493.000
      3521.00  2.89054e-05  7.57975e-05      493.000
      3521.50  1.51645e-05  6.99621e-05      493.000
      3522.00  9.53732e-05  6.78033e-05      493.000
      3522.50  0.000104142  4.35003e-05      493.000
      3523.00  0.000111155  9.65281e-05      493.000
      3523.50  0.000172784  9.42836e-05      493.000
      3524.00  8.24072e-05  5.90681e-05      493.000
      3524.50  0.000194911  6.33373e-05      493.000
      3525.00  0.000184100  6.07640e-05      493.000
      3525.50  0.000149131  0.000112987      493.000
      3526.00  0.000116988  9.33307e-05      493.000
      3526.50  0.000127009  5.46512e-05      494.000
      3527.00  0.000128765  7.15678e-05      494.000
      3527.50  9.33998e-05  5.68682e-05      495.000
      3528.00  0.000142630  6.75643e-05      495.000
      3528.50  0.000218125  9.42079e-05      495.000
      3529.00  0.000231902  7.04162e-05      495.000
      3529.50  0.000254281  8.93547e-05      495.000
      3530.00  0.000272422  7.65780e-05      496.000
      3530.50  0.000286237  7.71517e-05      496.000
      3531.00  0.000285938  9.13902e-05      496.000
      3531.50  0.000260821  6.73930e-05      496.000
      3532.00  0.000200408  7.49369e-05      496.000
      3532.50  0.000242034  5.56056e-05      496.000
      3533.00  0.000141315  9.04491e-05      496.000
      3533.50  0.000229042  8.85328e-05      496.000
      3534.00  0.000256193  6.19197e-05      497.000
      3534.50  0.000205504  6.86444e-05      497.000
      3535.00  0.000229087  6.56091e-05      498.000
      3535.50  0.000160863  6.50235e-05      498.000
      3536.00  0.000113461  7.03437e-05      498.000
      3536.50  0.000209649  6.91961e-05      498.000
      3537.00  0.000343855  7.78003e-05      498.000
      3537.50  0.000313661  7.67631e-05      498.000
      3538.00  0.000336618  7.04757e-05      498.000
      3538.50  0.000162769  7.24258e-05      498.000
      3539.00  8.37685e-05  7.30083e-05      498.000
      3539.50  0.000219879  7.40357e-05      498.000
      3540.00  0.000315243  7.32341e-05      498.000
      3540.50  0.000324711  7.49012e-05      498.000
      3541.00  0.000239026  9.46209e-05      498.000
      3541.50  0.000174950  5.08811e-05      498.000
      3542.00  0.000249699  7.24040e-05      498.000
      3542.50  0.000194655  7.23374e-05      498.000
      3543.00  0.000122926  7.02581e-05      498.000
      3543.50  0.000229107  7.90371e-05      498.000
      3544.00  0.000109861  6.32138e-05      499.000
      3544.50  0.000207286  7.37090e-05      499.000
      3545.00  0.000101434  7.32428e-05      499.000
      3545.50  0.000152774  7.07716e-05      499.000
      3546.00  0.000205515  6.62939e-05      499.000
      3546.50  9.94167e-05  7.61021e-05      499.000
      3547.00  0.000144811  5.31669e-05      499.000
      3547.50  0.000306302  7.87127e-05      499.000
      3548.00  0.000233031  6.32253e-05      499.000
      3548.50  0.000120700  6.64860e-05      499.000
      3549.00  0.000172457  6.43108e-05      499.000
      3549.50  0.000148832  0.000107755      499.000
      3550.00  0.000251542  6.21823e-05      499.000
      3550.50  0.000163587  0.000109832      500.000
      3551.00  0.000167836  5.90012e-05      502.000
      3551.50  0.000141096  6.00191e-05      503.000
      3552.00  0.000225000  6.47530e-05      503.000
      3552.50  0.000223641  6.50954e-05      503.000
      3553.00  0.000263118  6.30822e-05      503.000
      3553.50  0.000228473  5.18427e-05      504.000
      3554.00  0.000180108  5.36373e-05      504.000
      3554.50  0.000318948  6.17552e-05      504.000
      3555.00  0.000391523  5.70631e-05      504.000
      3555.50  0.000375326  7.32647e-05      504.000
      3556.00  0.000239884  5.26734e-05      505.000
      3556.50  0.000211803  5.85108e-05      505.000
      3557.00  0.000167493  6.94590e-05      505.000
      3557.50  0.000113563  6.77945e-05      505.000
      3558.00  0.000118016  6.27892e-05      505.000
      3558.50  0.000132167  8.08534e-05      505.000
      3559.00  0.000249455  6.82748e-05      505.000
      3559.50  0.000191810  6.65593e-05      505.000
      3560.00  0.000215538  5.98683e-05      505.000
      3560.50  0.000168082  7.13756e-05      505.000
      3561.00  0.000255556  7.37207e-05      505.000
      3561.50  0.000236804  8.31293e-05      505.000
      3562.00  0.000190692  5.18892e-05      505.000
      3562.50  0.000174983  6.37897e-05      505.000
      3563.00  0.000173508  6.61994e-05      505.000
      3563.50  0.000145297  7.05888e-05      505.000
      3564.00  0.000174290  5.91580e-05      505.000
      3564.50  0.000178416  6.50608e-05      505.000
      3565.00  0.000185258  5.79784e-05      505.000
      3565.50  0.000204351  6.86152e-05      505.000
      3566.00  5.04490e-05  5.40206e-05      506.000
      3566.50  2.21508e-05  5.21687e-05      507.000
      3567.00  0.000111593  6.60733e-05      507.000
      3567.50  4.00322e-05  7.95596e-05      507.000
      3568.00 -5.54539e-06  6.99235e-05      507.000
      3568.50  5.27386e-06  6.45425e-05      507.000
      3569.00 -7.66244e-05  5.71722e-05      507.000
      3569.50  7.13258e-05  4.19324e-05      507.000
      3570.00  0.000136409  7.24206e-05      507.000
      3570.50  0.000110472  7.17468e-05      507.000
      3571.00  8.00031e-05  6.41264e-05      508.000
      3571.50  5.10753e-05  6.69769e-05      508.000
      3572.00  0.000107151  6.28254e-05      508.000
      3572.50  0.000140828  5.73881e-05      508.000
      3573.00  0.000195943  7.10935e-05      509.000
      3573.50  0.000168255  5.65300e-05      509.000
      3574.00  0.000140220  7.69521e-05      509.000
      3574.50  0.000183034  7.78198e-05      509.000
      3575.00  9.36979e-05  8.40366e-05      509.000
      3575.50  8.84950e-05  5.80495e-05      509.000
      3576.00  0.000148190  6.86253e-05      509.000
      3576.50  0.000144521  5.10304e-05      509.000
      3577.00  0.000204830  5.60191e-05      509.000
      3577.50  0.000225437  5.33766e-05      509.000
      3578.00  0.000104765  6.76987e-05      509.000
      3578.50  0.000144873  6.38474e-05      509.000
      3579.00  0.000216897  7.12958e-05      509.000
      3579.50  0.000228523  6.27592e-05      509.000
      3580.00  0.000233550  6.44993e-05      509.000
      3580.50  0.000127217  6.37891e-05      509.000
      3581.00  8.66945e-05  6.97128e-05      509.000
      3581.50  7.20364e-05  7.07024e-05      509.000
      3582.00 -4.03190e-05  7.99422e-05      509.000
      3582.50  7.67954e-05  3.48469e-05      509.000
      3583.00  9.59092e-05  6.88152e-05      509.000
      3583.50 -9.59208e-06  5.11559e-05      509.000
      3584.00 -6.01260e-05  6.13205e-05      509.000
      3584.50  6.19277e-05  7.20892e-05      509.000
      3585.00  0.000124133  4.82180e-05      509.000
      3585.50  9.11318e-05  4.70510e-05      509.000
      3586.00  5.14104e-05  6.87180e-05      509.000
      3586.50  0.000152143  5.56627e-05      509.000
      3587.00  0.000207834  7.81827e-05      509.000
      3587.50  0.000195982  9.24289e-05      510.000
      3588.00  0.000198479  7.66294e-05      510.000
      3588.50  0.000220435  6.72379e-05      510.000
      3589.00  0.000128052  6.60743e-05      510.000
      3589.50  7.58046e-05  4.09022e-05      510.000
      3590.00  1.76515e-05  5.89408e-05      510.000
      3590.50  0.000100196  6.84302e-05      510.000
      3591.00  0.000250056  6.20626e-05      510.000
      3591.50  0.000249338  6.63651e-05      510.000
      3592.00  0.000222228  6.88994e-05      510.000
      3592.50  1.80062e-05  5.54850e-05      510.000
      3593.00  0.000148730  5.68787e-05      510.000
      3593.50  0.000120769  5.07970e-05      510.000
      3594.00  9.93650e-05  5.75849e-05      510.000
      3594.50  2.34112e-05  5.57214e-05      510.000
      3595.00  8.29449e-05  6.91407e-05      510.000
      3595.50  0.000148248  6.38836e-05      510.000
      3596.00  0.000118197  6.92658e-05      510.000
      3596.50  0.000142983  6.70221e-05      510.000
      3597.00  0.000164436  5.32977e-05      510.000
      3597.50  0.000215352  7.30679e-05      510.000
      3598.00  0.000175658  7.99867e-05      510.000
      3598.50  0.000200174  6.03790e-05      510.000
      3599.00  0.000131088  6.67722e-05      510.000
      3599.50  0.000277201  7.76993e-05      510.000
      3600.00  0.000182847  6.59195e-05      510.000
      3600.50  0.000142141  8.18701e-05      510.000
      3601.00  0.000180297  4.97214e-05      510.000
      3601.50  0.000212069  5.89901e-05      510.000
      3602.00  0.000254813  6.96377e-05      510.000
      3602.50  0.000122354  5.92697e-05      510.000
      3603.00  0.000136115  6.85564e-05      510.000
      3603.50  0.000188058  6.37473e-05      510.000
      3604.00  0.000168552  5.69926e-05      510.000
      3604.50  3.56473e-05  6.38690e-05      510.000
      3605.00  6.77015e-05  5.43454e-05      510.000
      3605.50 -1.22625e-05  5.54727e-05      510.000
      3606.00  2.28932e-05  5.99410e-05      510.000
      3606.50  0.000111317  4.76323e-05      510.000
      3607.00  0.000104497  4.47792e-05      510.000
      3607.50  0.000112915  5.99709e-05      510.000
      3608.00  9.39845e-05  5.67294e-05      510.000
      3608.50  8.58736e-05  5.99704e-05      510.000
      3609.00 -7.50412e-06  5.09686e-05      510.000
      3609.50  0.000123671  7.44766e-05      510.000
      3610.00  5.06125e-05  7.14331e-05      510.000
      3610.50  8.40320e-05  6.48383e-05      510.000
      3611.00  0.000135400  7.51717e-05      510.000
      3611.50  0.000177615  7.25941e-05      510.000
      3612.00  0.000267853  6.65701e-05      510.000
      3612.50  0.000187364  5.60588e-05      510.000
      3613.00  0.000193511  5.47022e-05      510.000
      3613.50  0.000278187  8.33471e-05      510.000
      3614.00  0.000327385  6.52338e-05      510.000
      3614.50  0.000325615  6.59969e-05      510.000
      3615.00  0.000369164  6.72379e-05      510.000
      3615.50  0.000299656  5.02395e-05      510.000
      3616.00  0.000223622  5.24100e-05      510.000
      3616.50  0.000183369  7.27125e-05      510.000
      3617.00  8.34711e-05  5.53180e-05      510.000
      3617.50  7.32391e-05  4.11524e-05      510.000
      3618.00  0.000122225  5.72911e-05      510.000
      3618.50  6.08938e-05  6.01558e-05      510.000
      3619.00  5.61482e-05  5.49226e-05      510.000
      3619.50  5.54177e-05  7.74388e-05      510.000
      3620.00 -2.44131e-05  5.50868e-05      510.000
      3620.50  7.83653e-05  6.18868e-05      510.000
      3621.00  8.94560e-05  5.58478e-05      510.000
      3621.50  0.000143830  6.63444e-05      510.000
      3622.00  0.000188329  6.00546e-05      510.000
      3622.50  0.000126796  6.58014e-05      511.000
      3623.00  0.000169018  5.05191e-05      511.000
      3623.50  0.000235936  7.13147e-05      511.000
      3624.00  0.000204578  5.65697e-05      511.000
      3624.50  0.000181139  5.73557e-05      511.000
      3625.00  0.000110261  5.78415e-05      511.000
      3625.50  5.61484e-05  4.23176e-05      511.000
      3626.00  8.89022e-05  5.51939e-05      511.000
      3626.50  0.000180834  5.21469e-05      511.000
      3627.00  0.000194374  5.20247e-05      511.000
      3627.50  0.000186407  4.93172e-05      511.000
      3628.00  0.000183489  6.09834e-05      511.000
      3628.50  0.000177236  6.24687e-05      511.000
      3629.00  0.000200955  3.91341e-05      511.000
      3629.50  0.000171899  7.12015e-05      511.000
      3630.00  0.000159988  6.13296e-05      511.000
      3630.50  0.000184673  6.11146e-05      511.000
      3631.00  8.71243e-05  7.08808e-05      511.000
      3631.50 -3.91907e-06  5.17673e-05      511.000
      3632.00 -0.000103746  5.04778e-05      511.000
      3632.50 -9.20184e-06  4.59678e-05      511.000
      3633.00  4.34777e-05  6.53488e-05      511.000
      3633.50  0.000149583  5.29440e-05      511.000
      3634.00  0.000318857  6.28583e-05      511.000
      3634.50  0.000374117  6.10947e-05      511.000
      3635.00  0.000402516  7.51063e-05      511.000
      3635.50  0.000293657  5.21699e-05      511.000
      3636.00  0.000162669  5.89782e-05      511.000
      3636.50  9.46809e-05  5.53004e-05      511.000
      3637.00  8.43935e-05  9.07580e-05      511.000
      3637.50  0.000109851  5.76720e-05      511.000
      3638.00  0.000193498  5.37427e-05      511.000
      3638.50  0.000239564  4.00558e-05      511.000
      3639.00  0.000187398  5.82177e-05      511.000
      3639.50  0.000129975  4.70292e-05      511.000
      3640.00  0.000106648  4.38331e-05      511.000
      3640.50  0.000102535  6.07540e-05      511.000
      3641.00  0.000143026  5.02730e-05      511.000
      3641.50  0.000158757  4.19582e-05      511.000
      3642.00  0.000192057  3.54406e-05      511.000
      3642.50  0.000104752  4.34317e-05      511.000
      3643.00  0.000133431  4.76269e-05      511.000
      3643.50  0.000107929  3.68913e-05      511.000
      3644.00  5.20123e-05  5.68970e-05      511.000
      3644.50 -3.36014e-05  5.77310e-05      511.000
      3645.00  1.40550e-05  4.51145e-05      511.000
      3645.50  1.34305e-05  4.98163e-05      511.000
      3646.00  5.60322e-05  4.07043e-05      511.000
      3646.50  0.000114015  4.47688e-05      511.000
      3647.00  5.17746e-05  5.36767e-05      511.000
      3647.50 -5.08950e-05  5.44590e-05      511.000
      3648.00 -5.28246e-05  5.90013e-05      511.000
      3648.50 -1.08523e-05  5.02844e-05      511.000
      3649.00  8.25751e-06  5.06087e-05      511.000
      3649.50 -4.09788e-05  4.11496e-05      511.000
      3650.00 -0.000104259  4.86391e-05      511.000
      3650.50 -0.000151440  6.24331e-05      511.000
      3651.00 -0.000188610  4.17713e-05      511.000
      3651.50 -0.000108289  6.91360e-05      511.000
      3652.00 -0.000140210  6.01010e-05      511.000
      3652.50 -0.000173857  5.97064e-05      511.000
      3653.00 -0.000179150  5.05488e-05      511.000
      3653.50 -0.000161184  3.29673e-05      511.000
      3654.00 -0.000146630  6.49496e-05      511.000
      3654.50 -0.000187867  4.69555e-05      511.000
      3655.00 -0.000226222  5.68005e-05      511.000
      3655.50 -0.000244753  3.19662e-05      511.000
      3656.00 -0.000273947  4.16931e-05      511.000
      3656.50 -0.000248970  5.17028e-05      511.000
      3657.00 -0.000244801  4.27643e-05      511.000
      3657.50 -0.000211233  6.68072e-05      511.000
      3658.00 -0.000206739  6.81819e-05      511.000
      3658.50 -0.000132513  5.16003e-05      511.000
      3659.00 -0.000194906  4.80443e-05      511.000
      3659.50 -0.000229740  3.95033e-05      511.000
      3660.00 -0.000294081  4.37133e-05      511.000
      3660.50 -0.000289340  5.01531e-05      511.000
      3661.00 -0.000203659  6.77879e-05      511.000
      3661.50 -0.000184816  3.64077e-05      511.000
      3662.00 -0.000190134  4.89813e-05      511.000
      3662.50 -0.000234154  6.10018e-05      511.000
      3663.00 -0.000173750  6.29551e-05      511.000
      3663.50 -0.000143596  5.52764e-05      511.000
      3664.00 -0.000165478  6.08864e-05      511.000
      3664.50 -0.000222036  6.59724e-05      511.000
      3665.00 -0.000272163  4.53118e-05      511.000
      3665.50 -0.000216621  5.92525e-05      511.000
      3666.00 -0.000222588  4.01752e-05      511.000
      3666.50 -0.000206888  5.79357e-05      511.000
      3667.00 -0.000243384  5.35044e-05      511.000
      3667.50 -0.000250573  4.21002e-05      511.000
      3668.00 -0.000263223  4.45659e-05      511.000
      3668.50 -0.000239732  4.77741e-05      511.000
      3669.00 -0.000246916  4.26717e-05      511.000
      3669.50 -0.000173115  4.28498e-05      511.000
      3670.00 -0.000259166  4.71007e-05      511.000
      3670.50 -0.000269894  5.54551e-05      511.000
      3671.00 -0.000290871  5.35092e-05      511.000
      3671.50 -0.000304329  5.20339e-05      511.000
      3672.00 -0.000264026  5.72618e-05      511.000
      3672.50 -0.000251926  6.26065e-05      511.000
      3673.00 -0.000161192  5.32695e-05      511.000
      3673.50 -0.000145968  5.65284e-05      511.000
      3674.00 -0.000224946  7.09062e-05      511.000
      3674.50 -0.000218646  5.14898e-05      511.000
      3675.00 -0.000184244  5.56909e-05      511.000
      3675.50 -0.000126196  5.51614e-05      511.000
      3676.00 -0.000194627  5.46201e-05      511.000
      3676.50 -0.000238287  5.66963e-05      511.000
      3677.00 -0.000257757  5.72901e-05      511.000
      3677.50 -0.000257474  5.58091e-05      511.000
      3678.00 -0.000311961  4.53980e-05      511.000
      3678.50 -0.000288733  5.01302e-05      511.000
      3679.00 -0.000333470  4.83423e-05      511.000
      3679.50 -0.000288140  3.86904e-05      511.000
      3680.00 -0.000188415  4.75773e-05      511.000
      3680.50 -0.000228333  4.51299e-05      511.000
      3681.00 -0.000317250  5.27943e-05      511.000
      3681.50 -0.000376656  5.12443e-05      511.000
      3682.00 -0.000398296  5.97846e-05      511.000
      3682.50 -0.000304328  5.24359e-05      511.000
      3683.00 -0.000225540  7.89994e-05      511.000
      3683.50 -0.000134259  5.62781e-05      511.000
      3684.00 -0.000164097  5.23108e-05      511.000
      3684.50 -0.000356138  5.50206e-05      511.000
      3685.00 -0.000389334  5.05162e-05      511.000
      3685.50 -0.000397241  5.90405e-05      511.000
      3686.00 -0.000403462  6.18719e-05      511.000
      3686.50 -0.000219920  4.96788e-05      511.000
      3687.00 -9.14037e-05  5.73460e-05      511.000
      3687.50 -5.71861e-05  4.45273e-05      511.000
      3688.00 -0.000122816  5.22818e-05      511.000
      3688.50 -0.000175865  4.64136e-05      511.000
      3689.00 -0.000305493  4.66004e-05      511.000
      3689.50 -0.000466717  4.79024e-05      511.000
      3690.00 -0.000472950  3.60325e-05      511.000
      3690.50 -0.000436572  4.55544e-05      511.000
      3691.00 -0.000229746  6.91873e-05      511.000
      3691.50  3.94615e-05  7.03707e-05      511.000
      3692.00  1.10746e-05  5.25870e-05      511.000
      3692.50  0.000101715  4.18075e-05      511.000
      3693.00  5.22850e-05  4.45260e-05      511.000
      3693.50 -0.000140714  4.27566e-05      511.000
      3694.00 -0.000383678  5.40595e-05      511.000
      3694.50 -0.000514284  5.86141e-05      511.000
      3695.00 -0.000541400  3.64564e-05      511.000
      3695.50 -0.000538995  4.69535e-05      511.000
      3696.00 -0.000446572  5.90799e-05      511.000
      3696.50 -0.000242331  7.15371e-05      511.000
      3697.00 -6.92086e-05  5.66569e-05      511.000
      3697.50  0.000132067  4.75237e-05      511.000
      3698.00  0.000232258  4.82487e-05      511.000
      3698.50  8.01900e-05  5.32587e-05      511.000
      3699.00 -5.77647e-05  5.19610e-05      511.000
      3699.50 -0.000254202  5.28132e-05      511.000
      3700.00 -0.000443055  5.29074e-05      511.000
      3700.50 -0.000547605  4.33974e-05      511.000
      3701.00 -0.000586625  4.42953e-05      511.000
      3701.50 -0.000597063  4.72490e-05      511.000
      3702.00 -0.000523945  5.88401e-05      511.000
      3702.50 -0.000384464  4.12488e-05      511.000
      3703.00 -0.000156058  5.19118e-05      511.000
      3703.50 -7.77450e-06  7.03697e-05      511.000
      3704.00  0.000435214  6.54782e-05      511.000
      3704.50  0.000638106  4.94398e-05      511.000
      3705.00  0.000611550  5.38144e-05      511.000
      3705.50  0.000495794  5.97436e-05      511.000
      3706.00  0.000204580  5.39394e-05      511.000
      3706.50 -9.70113e-05  5.88947e-05      511.000
      3707.00 -0.000269946  5.75828e-05      511.000
      3707.50 -0.000513234  5.50226e-05      511.000
      3708.00 -0.000587370  4.87669e-05      511.000
      3708.50 -0.000614281  4.70556e-05      511.000
      3709.00 -0.000618454  5.00053e-05      511.000
      3709.50 -0.000597971  5.72713e-05      511.000
      3710.00 -0.000600129  6.08128e-05      511.000
      3710.50 -0.000440535  5.28523e-05      511.000
      3711.00 -0.000267940  6.21525e-05      511.000
      3711.50 -2.75866e-06  5.09347e-05      511.000
      3712.00  0.000276878  6.26310e-05      511.000
      3712.50  0.000446327  7.75026e-05      511.000
      3713.00  0.000511332  4.95530e-05      511.000
      3713.50  0.000331520  5.85762e-05      511.000
      3714.00  3.23814e-05  6.33923e-05      511.000
      3714.50 -0.000209169  5.21772e-05      511.000
      3715.00 -0.000337233  4.75708e-05      511.000
      3715.50 -0.000519696  4.42306e-05      511.000
      3716.00 -0.000417070  6.25522e-05      511.000
      3716.50 -0.000431682  4.89954e-05      511.000
      3717.00 -0.000480685  3.40000e-05      511.000
      3717.50 -0.000487438  3.99012e-05      511.000
      3718.00 -0.000387316  3.83122e-05      511.000
      3718.50 -0.000386230  4.97398e-05      511.000
      3719.00 -0.000438855  4.84983e-05      511.000
      3719.50 -0.000374083  4.23195e-05      511.000
      3720.00 -0.000307780  5.48414e-05      511.000
      3720.50 -0.000112475  6.61661e-05      511.000
